step,episode,episode_reward,episode_shaped_reward,episode_length,epsilon,fps,avg_loss,avg_q
1585218,4287,700.0,-3.9949999999999974,519,0.3227,81.4,0.0141,1.0088
1586072,4288,2900.0,2.3300000000000303,854,0.3223,81.4,0.0142,0.9993
1586945,4289,3800.0,2.2350000000000465,873,0.3219,81.4,0.0131,1.0106
1587802,4290,1800.0,2.31500000000005,857,0.3215,81.4,0.0142,1.0032
1589126,4291,1800.0,5.179999999999915,1324,0.3209,81.4,0.0137,1.0025
1590101,4292,5000.0,1.7250000000000671,975,0.3205,81.4,0.0132,1.0061
1590809,4293,1700.0,0.7600000000000335,708,0.3201,81.4,0.0146,1.0143
1591362,4294,1300.0,-4.164999999999995,553,0.3199,81.3,0.0133,1.0102
1591898,4295,1200.0,-0.47999999999997733,536,0.3196,81.3,0.0134,1.0107
1592320,4296,1000.0,-6.309999999999981,422,0.3195,81.3,0.0123,1.0085
1592812,4297,900.0,-3.8599999999999897,492,0.3192,81.3,0.0138,1.0014
1593210,4298,0.0,-8.189999999999984,398,0.3191,81.3,0.0128,1.0096
1594376,4299,2200.0,5.9699999999997315,1166,0.3185,81.3,0.0135,1.0147
1595755,4300,2900.0,2.6049999999999986,1379,0.3179,81.3,0.0138,1.0074
1596484,4301,2300.0,2.9550000000000294,729,0.3176,81.3,0.0135,1.0098
1597063,4302,2100.0,1.4050000000000287,579,0.3173,81.3,0.0145,1.0106
1597972,4303,2900.0,8.454999999999863,909,0.3169,81.3,0.0146,1.0103
1598650,4304,2200.0,5.710000000000012,678,0.3166,81.3,0.0142,1.0045
1599064,4305,1300.0,-4.969999999999973,414,0.3164,81.3,0.0157,1.0185
1599923,4306,2800.0,6.404999999999883,859,0.316,81.3,0.0137,1.0047
1600275,4307,400.0,-5.9599999999999795,352,0.3159,79.8,0.0128,1.0215
1600872,4308,1400.0,-0.784999999999989,597,0.3156,79.8,0.0136,1.0116
1601164,4309,800.0,-5.659999999999997,292,0.3155,79.8,0.0128,1.0127
1602435,4310,2500.0,5.8449999999995645,1271,0.3149,79.8,0.0139,1.0101
1603351,4311,3300.0,7.619999999999892,916,0.3145,79.8,0.0125,1.0152
1603946,4312,1600.0,-0.7749999999999786,595,0.3142,79.7,0.0149,1.0179
1604374,4313,1200.0,-3.5399999999999983,428,0.314,79.7,0.0141,1.0178
1604972,4314,2400.0,3.6100000000000216,598,0.3138,79.7,0.0141,1.0079
1605609,4315,1800.0,3.4150000000000293,637,0.3135,79.7,0.0149,1.0145
1605976,4316,600.0,-4.734999999999994,367,0.3133,79.7,0.0132,1.0089
1606449,4317,800.0,-5.2649999999999935,473,0.3131,79.7,0.0124,1.0141
1607149,4318,1200.0,5.599999999999965,700,0.3128,79.7,0.0122,1.0113
1607605,4319,400.0,-3.6799999999999913,456,0.3126,79.7,0.0124,1.0138
1608497,4320,2000.0,4.6399999999999615,892,0.3122,79.7,0.0124,1.0156
1609037,4321,900.0,-0.4999999999999871,540,0.3119,79.7,0.0111,1.0112
1610050,4322,2300.0,4.034999999999788,1013,0.3115,79.7,0.0114,1.0176
1610593,4323,700.0,-4.114999999999984,543,0.3112,79.7,0.0154,1.027
1611134,4324,1300.0,-0.5049999999999795,541,0.311,79.7,0.0125,1.0248
1611550,4325,600.0,-3.4799999999999787,416,0.3108,79.7,0.013,1.0171
1612112,4326,1200.0,-0.6099999999999755,562,0.3105,79.7,0.0134,1.0187
1612831,4327,2000.0,3.0050000000000328,719,0.3102,79.7,0.0147,1.0255
1613495,4328,1500.0,0.9800000000000333,664,0.3099,79.7,0.0139,1.0234
1614626,4329,2300.0,8.444999999999599,1131,0.3094,79.7,0.0127,1.0235
1615175,4330,1300.0,-0.5449999999999768,549,0.3092,79.7,0.013,1.0243
1615853,4331,1300.0,3.210000000000032,678,0.3089,79.7,0.0135,1.018
1616190,4332,100.0,-5.884999999999999,337,0.3087,79.7,0.0115,1.03
1616746,4333,800.0,-2.4799999999999778,556,0.3085,79.7,0.0136,1.0236
1617305,4334,1500.0,1.505000000000023,559,0.3082,79.7,0.0121,1.0278
1618123,4335,3300.0,7.709999999999801,818,0.3078,79.7,0.0132,1.0239
1619839,4336,1200.0,5.219999999999152,1716,0.3071,79.7,0.0146,1.0151
1620397,4337,1000.0,-4.189999999999985,558,0.3068,79.7,0.0108,1.0333
1620801,4338,200.0,-3.4199999999999817,404,0.3066,79.7,0.0123,1.0415
1622291,4339,3000.0,4.749999999999464,1490,0.306,79.7,0.0136,1.0298
1622618,4340,300.0,-4.535,327,0.3058,79.7,0.0137,1.0219
1622909,4341,200.0,-4.354999999999989,291,0.3057,79.7,0.0117,1.0318
1623345,4342,700.0,-3.5799999999999974,436,0.3055,79.6,0.0144,1.0237
1624423,4343,2200.0,7.209999999999714,1078,0.305,79.6,0.012,1.0296
1624919,4344,400.0,-2.179999999999992,496,0.3048,79.6,0.016,1.0228
1625301,4345,1500.0,-3.309999999999976,382,0.3046,79.6,0.0147,1.0318
1625856,4346,1200.0,-2.4749999999999845,555,0.3044,79.6,0.0124,1.0377
1626683,4347,900.0,7.664999999999915,827,0.304,79.6,0.0141,1.0263
1628781,4348,1200.0,1.7099999999992122,2098,0.303,79.6,0.0145,1.0285
1629370,4349,1400.0,-0.7449999999999655,589,0.3028,79.6,0.0107,1.0272
1630498,4350,1700.0,6.1599999999995445,1128,0.3023,79.6,0.0128,1.0356
1630896,4351,1300.0,-3.389999999999975,398,0.3021,79.6,0.0154,1.044
1631527,4352,700.0,-0.9549999999999681,631,0.3018,79.6,0.0157,1.0417
1632068,4353,1000.0,-2.4049999999999914,541,0.3016,79.6,0.0146,1.0351
1633233,4354,1600.0,6.774999999999669,1165,0.301,79.6,0.0136,1.0373
1633872,4355,1600.0,-0.9949999999999783,639,0.3008,79.6,0.0121,1.0444
1635157,4356,1300.0,2.6749999999999057,1285,0.3002,79.6,0.0149,1.0398
1636715,4357,1600.0,2.9099999999995854,1558,0.2995,79.6,0.0141,1.0359
1637573,4358,1700.0,9.40999999999989,858,0.2991,79.6,0.0136,1.0456
1638379,4359,1700.0,7.769999999999897,806,0.2987,79.6,0.0153,1.0447
1640477,4360,1200.0,2.909999999999294,2098,0.2978,79.6,0.0129,1.0412
1640986,4361,2200.0,-0.344999999999986,509,0.2976,79.6,0.0158,1.068
1641679,4362,1700.0,0.8350000000000173,693,0.2972,79.6,0.0133,1.0473
1642374,4363,1600.0,8.32499999999997,695,0.2969,79.6,0.0137,1.0665
1643016,4364,3000.0,1.0900000000000336,642,0.2966,79.5,0.012,1.0582
1643617,4365,2100.0,1.2950000000000337,601,0.2964,79.5,0.0136,1.0573
1644265,4366,1600.0,3.3600000000000296,648,0.2961,79.5,0.0132,1.0554
1645831,4367,3800.0,2.4699999999998443,1566,0.2954,79.5,0.0148,1.058
1646381,4368,300.0,-4.149999999999967,550,0.2951,79.5,0.0165,1.0569
1648154,4369,2000.0,2.9349999999994836,1773,0.2943,79.5,0.0137,1.0637
1648667,4370,800.0,-2.2649999999999952,513,0.2941,79.5,0.012,1.0575
1649180,4371,2000.0,-2.26499999999997,513,0.2939,79.5,0.0127,1.057
1649797,4372,2300.0,1.2150000000000176,617,0.2936,79.5,0.0124,1.0503
1651891,4373,1200.0,1.7299999999995146,2094,0.2926,79.5,0.0144,1.0646
1652400,4374,1500.0,-2.2449999999999717,509,0.2924,79.5,0.012,1.0677
1654495,4375,2000.0,1.3249999999995978,2095,0.2915,79.5,0.013,1.0633
1655164,4376,2700.0,3.255000000000023,669,0.2912,79.5,0.0146,1.0667
1657258,4377,1200.0,1.3299999999993366,2094,0.2902,79.5,0.0133,1.067
1657866,4378,1400.0,3.560000000000035,608,0.29,79.5,0.0146,1.0682
1658248,4379,1400.0,-3.3099999999999827,382,0.2898,79.5,0.0105,1.0644
1660342,4380,3100.0,-1.3700000000006307,2094,0.2888,79.5,0.0136,1.0656
1662434,4381,2200.0,-1.3600000000004444,2092,0.2879,79.4,0.0138,1.0705
1663650,4382,1500.0,5.719999999999646,1216,0.2874,79.4,0.012,1.0739
1665267,4383,1100.0,4.114999999999327,1617,0.2866,79.4,0.0121,1.0741
1667363,4384,600.0,1.3199999999992302,2096,0.2857,79.4,0.0134,1.0674
1667764,4385,1800.0,-3.4049999999999923,401,0.2855,79.4,0.0114,1.0746
1668378,4386,900.0,-2.7699999999999845,614,0.2852,79.4,0.0136,1.0717
1668837,4387,500.0,-3.6949999999999994,459,0.285,79.4,0.0131,1.0637
1669625,4388,1800.0,0.36000000000003096,788,0.2847,79.4,0.0132,1.0681
1670200,4389,800.0,-2.574999999999976,575,0.2844,79.4,0.0147,1.0755
1670919,4390,3100.0,3.0050000000000354,719,0.2841,79.4,0.0148,1.0806
1671318,4391,800.0,-6.194999999999982,399,0.2839,79.4,0.0147,1.0755
1671701,4392,700.0,-4.8149999999999995,383,0.2837,79.4,0.014,1.0685
1672385,4393,1400.0,3.180000000000037,684,0.2834,79.4,0.0131,1.0689
1673028,4394,900.0,1.0850000000000275,643,0.2831,79.4,0.0119,1.0754
1675123,4395,900.0,1.3249999999993625,2095,0.2822,79.4,0.0127,1.075
1675703,4396,1300.0,-4.299999999999974,580,0.2819,79.4,0.0142,1.0744
1676210,4397,900.0,-2.2349999999999945,507,0.2817,79.4,0.0137,1.0714
1676839,4398,1500.0,-0.9449999999999825,629,0.2814,79.4,0.0151,1.0705
1677475,4399,1800.0,3.4200000000000363,636,0.2811,79.4,0.0126,1.0757
1679574,4400,2000.0,1.3049999999995663,2099,0.2802,79.3,0.0145,1.0763
1680045,4401,1600.0,-2.0549999999999957,471,0.28,79.3,0.0127,1.072
1682141,4402,2200.0,-0.9800000000000457,2096,0.279,79.3,0.0137,1.0869
1682755,4403,1000.0,1.230000000000036,614,0.2788,79.3,0.0128,1.0873
1683452,4404,2800.0,3.115000000000035,697,0.2784,79.3,0.0127,1.0803
1685550,4405,2500.0,1.3099999999995182,2098,0.2775,79.3,0.013,1.0929
1687644,4406,900.0,1.329999999999493,2094,0.2766,79.3,0.0149,1.0858
1688912,4407,1700.0,4.159999999999557,1268,0.276,79.3,0.0129,1.0928
1690041,4408,1500.0,3.4549999999999015,1129,0.2755,79.3,0.0132,1.088
1690577,4409,800.0,-4.07999999999997,536,0.2752,79.3,0.0133,1.0821
1691125,4410,600.0,-5.639999999999965,548,0.275,79.3,0.0134,1.0782
1691625,4411,1000.0,-2.199999999999985,500,0.2748,79.3,0.0139,1.0832
1692224,4412,1100.0,-0.7949999999999773,599,0.2745,79.3,0.0147,1.0831
1692833,4413,2000.0,-0.844999999999958,609,0.2742,79.3,0.013,1.0839
1694930,4414,1300.0,-1.3850000000006477,2097,0.2733,79.3,0.0126,1.0764
1697025,4415,2200.0,1.3249999999998483,2095,0.2723,79.2,0.0129,1.0775
1697592,4416,900.0,1.465000000000022,567,0.2721,79.2,0.0144,1.0812
1698311,4417,1500.0,0.7050000000000356,719,0.2718,79.2,0.013,1.0832
1698711,4418,700.0,-4.899999999999986,400,0.2716,79.2,0.0118,1.082
1699334,4419,1700.0,3.485000000000035,623,0.2713,79.2,0.0134,1.0843
1701431,4420,2500.0,1.3149999999991095,2097,0.2704,77.9,0.0128,1.0833
1701953,4421,1400.0,-0.4099999999999757,522,0.2701,77.8,0.0133,1.0879
1704050,4422,2100.0,1.3149999999994701,2097,0.2692,77.8,0.0131,1.0922
1706147,4423,1300.0,1.3149999999994844,2097,0.2682,77.8,0.0131,1.0852
1706677,4424,600.0,1.6500000000000137,530,0.268,77.8,0.0139,1.0877
1708774,4425,2300.0,-1.3850000000003957,2097,0.2671,77.8,0.0129,1.0836
1710868,4426,2200.0,-1.3700000000003154,2094,0.2661,77.8,0.0132,1.089
1712966,4427,1600.0,1.3099999999994978,2098,0.2652,77.8,0.0125,1.0916
1715059,4428,2000.0,1.3349999999992832,2093,0.2642,77.8,0.0138,1.102
1717151,4429,1600.0,1.3399999999989927,2092,0.2633,77.8,0.0127,1.0951
1719244,4430,2800.0,-1.3650000000004585,2093,0.2623,77.8,0.0126,1.0956
1719792,4431,1100.0,1.5600000000000298,548,0.2621,77.8,0.0112,1.0925
1721890,4432,1200.0,1.7099999999990194,2098,0.2611,77.8,0.0141,1.0941
1723988,4433,2200.0,1.309999999999146,2098,0.2602,77.7,0.0129,1.0972
1726080,4434,1100.0,1.3399999999995282,2092,0.2593,77.7,0.0132,1.0919
1726636,4435,700.0,-0.579999999999969,556,0.259,77.7,0.0123,1.1001
1728733,4436,2200.0,1.3149999999994186,2097,0.2581,77.7,0.0131,1.0953
1729357,4437,800.0,3.4800000000000395,624,0.2578,77.7,0.0127,1.0979
1731449,4438,1200.0,1.3399999999995238,2092,0.2568,77.7,0.0129,1.0993
1733546,4439,1000.0,1.7149999999992644,2097,0.2559,77.7,0.0135,1.0993
1735132,4440,1400.0,1.569999999999741,1586,0.2552,77.7,0.0137,1.0984
1735628,4441,600.0,1.8200000000000207,496,0.255,77.7,0.0139,1.1018
1737722,4442,2200.0,1.3299999999992176,2094,0.254,77.7,0.0126,1.0995
1738202,4443,500.0,-0.1999999999999842,480,0.2538,77.7,0.0134,1.098
1740294,4444,2100.0,1.3399999999993675,2092,0.2529,77.7,0.0126,1.1018
1742392,4445,1500.0,2.1099999999991983,2098,0.2519,77.7,0.0129,1.1109
1744455,4446,1900.0,1.4849999999993644,2063,0.251,77.6,0.012,1.1092
1745065,4447,1100.0,1.2500000000000293,610,0.2507,77.6,0.012,1.1074
1747162,4448,2300.0,1.3149999999991824,2097,0.2498,77.6,0.014,1.1093
1749259,4449,2900.0,1.3149999999992543,2097,0.2488,77.6,0.0131,1.111
1751353,4450,1600.0,1.729999999999201,2094,0.2479,77.6,0.0117,1.1113
1751932,4451,1200.0,3.7050000000000196,579,0.2476,77.6,0.0131,1.1107
1754029,4452,1700.0,1.7149999999989607,2097,0.2467,77.6,0.0121,1.1139
1756128,4453,2200.0,1.7049999999991794,2099,0.2457,77.6,0.0139,1.1143
1758221,4454,1800.0,1.734999999999185,2093,0.2448,77.6,0.0129,1.1191
1758791,4455,1200.0,3.750000000000032,570,0.2445,77.6,0.0112,1.119
1759261,4456,1000.0,-2.0499999999999745,470,0.2443,77.6,0.0132,1.1151
1761359,4457,1900.0,1.3099999999991905,2098,0.2434,77.6,0.0125,1.1244
1761896,4458,1800.0,3.9150000000000134,537,0.2431,77.6,0.0142,1.1181
1763733,4459,2200.0,3.814999999999471,1837,0.2423,77.5,0.0139,1.125
1765188,4460,2400.0,1.8249999999998288,1455,0.2417,77.5,0.0138,1.1278
1766699,4461,1500.0,1.944999999999836,1511,0.241,77.5,0.0131,1.1258
1768795,4462,1800.0,-0.5800000000001093,2096,0.24,77.5,0.0135,1.1295
1770890,4463,2900.0,1.7249999999989853,2095,0.2391,77.5,0.0129,1.1287
1771403,4464,2100.0,-2.26499999999999,513,0.2389,77.5,0.0125,1.1304
1772661,4465,2900.0,2.809999999999702,1258,0.2383,77.5,0.0138,1.1282
1774753,4466,1900.0,1.7399999999994336,2092,0.2374,77.5,0.0131,1.1368
1775318,4467,2300.0,-0.6249999999999813,565,0.2371,77.5,0.014,1.1347
1775953,4468,2000.0,1.1250000000000222,635,0.2368,77.5,0.0133,1.1325
1776617,4469,2800.0,3.2800000000000207,664,0.2365,77.5,0.0131,1.1371
1776977,4470,0.0,-7.999999999999977,360,0.2364,77.5,0.0139,1.1356
1779076,4471,3200.0,-1.3950000000002598,2099,0.2354,77.5,0.0135,1.1336
1779615,4472,400.0,3.9050000000000242,539,0.2352,77.5,0.0145,1.1407
1781711,4473,700.0,1.3199999999993013,2096,0.2342,77.4,0.0149,1.1379
1782263,4474,1800.0,1.540000000000025,552,0.234,77.4,0.0118,1.1334
1784360,4475,1500.0,1.31499999999913,2097,0.233,77.4,0.0127,1.1388
1786033,4476,2800.0,3.4349999999993006,1673,0.2323,77.4,0.013,1.1339
1788129,4477,1800.0,1.3199999999990526,2096,0.2313,77.4,0.0129,1.1359
1790224,4478,3300.0,1.3249999999990933,2095,0.2304,77.4,0.0129,1.1343
1790750,4479,1800.0,3.9700000000000246,526,0.2302,77.4,0.0118,1.1258
1792843,4480,2100.0,1.7349999999988759,2093,0.2292,77.4,0.0141,1.1269
1794941,4481,2200.0,1.7099999999992361,2098,0.2283,77.4,0.0129,1.1231
1795295,4482,0.0,-5.96999999999999,354,0.2281,77.4,0.015,1.1355
1797393,4483,2300.0,2.509999999999197,2098,0.2272,77.4,0.0119,1.1275
1797808,4484,1100.0,-1.7749999999999768,415,0.227,77.4,0.0128,1.1255
1798096,4485,0.0,-7.639999999999986,288,0.2269,77.4,0.0113,1.1324
1800192,4486,1800.0,-0.9800000000001035,2096,0.2259,76.1,0.0138,1.1279
1802288,4487,1600.0,-0.18000000000036387,2096,0.225,76.1,0.0137,1.1263
1804381,4488,900.0,-0.5650000000002979,2093,0.224,76.1,0.0141,1.1249
1806003,4489,1800.0,4.089999999999217,1622,0.2233,76.1,0.0122,1.1272
1808098,4490,1500.0,1.7249999999990724,2095,0.2224,76.1,0.014,1.1231
1810192,4491,1600.0,2.1299999999990256,2094,0.2214,76.1,0.0133,1.1306
1812285,4492,2000.0,-0.16500000000030735,2093,0.2205,76.1,0.0142,1.141
1814383,4493,1700.0,1.3099999999991923,2098,0.2195,76.1,0.0135,1.1436
1815112,4494,1100.0,8.154999999999855,729,0.2192,76.1,0.0143,1.1438
1817006,4495,1500.0,3.4299999999992865,1894,0.2183,76.0,0.0127,1.1373
1817427,4496,1000.0,2.1950000000000127,421,0.2182,76.0,0.0144,1.1444
1818001,4497,1800.0,3.7300000000000235,574,0.2179,76.0,0.0132,1.1418
1820096,4498,1000.0,1.7249999999993548,2095,0.217,76.0,0.0123,1.1375
1822195,4499,800.0,1.7049999999992682,2099,0.216,76.0,0.0127,1.1438
1824291,4500,1700.0,1.3199999999991467,2096,0.2151,76.0,0.0135,1.1428
1826390,4501,2000.0,-1.3950000000003455,2099,0.2141,76.0,0.0122,1.1458
1826873,4502,1100.0,4.185000000000016,483,0.2139,76.0,0.0141,1.1362
1828972,4503,1800.0,-0.9950000000004655,2099,0.213,76.0,0.0137,1.1432
1831065,4504,2300.0,1.3349999999989084,2093,0.212,76.0,0.0124,1.1422
1831647,4505,2500.0,3.6899999999999764,582,0.2118,76.0,0.0136,1.1381
1833740,4506,1600.0,-1.3650000000004923,2093,0.2108,76.0,0.0131,1.1421
1835837,4507,1700.0,-0.9850000000000736,2097,0.2099,76.0,0.0134,1.1386
1837936,4508,1700.0,-0.9950000000002053,2099,0.2089,75.9,0.0138,1.1388
1840034,4509,700.0,1.3099999999994525,2098,0.208,75.9,0.0127,1.1422
1842133,4510,3100.0,1.3049999999991044,2099,0.207,75.9,0.014,1.1512
1844229,4511,1800.0,1.3199999999987417,2096,0.2061,75.9,0.0135,1.1522
1846324,4512,2200.0,-1.3750000000006821,2095,0.2052,75.9,0.0135,1.1467
1848417,4513,1600.0,1.334999999999467,2093,0.2042,75.9,0.0124,1.1455
1850509,4514,1400.0,1.3399999999993675,2092,0.2033,75.9,0.0125,1.1483
1852606,4515,2800.0,-1.3850000000003981,2097,0.2023,75.9,0.013,1.1587
1854701,4516,2200.0,1.324999999999048,2095,0.2014,75.9,0.0128,1.1574
1856796,4517,1800.0,1.3249999999993687,2095,0.2004,75.9,0.0124,1.1559
1858888,4518,1600.0,1.339999999999396,2092,0.1995,75.8,0.0119,1.1556
1860987,4519,2900.0,1.304999999999147,2099,0.1986,75.8,0.0127,1.1633
1863083,4520,2200.0,-1.3800000000005843,2096,0.1976,75.8,0.0129,1.1696
1865180,4521,1500.0,1.314999999998827,2097,0.1967,75.8,0.0128,1.1707
1867276,4522,2800.0,-1.38000000000042,2096,0.1957,75.8,0.014,1.1694
1869374,4523,1800.0,1.3099999999991931,2098,0.1948,75.8,0.0126,1.1719
1871466,4524,2200.0,-1.360000000000459,2092,0.1938,75.8,0.0128,1.1804
1873559,4525,3200.0,1.334999999998809,2093,0.1929,75.8,0.0137,1.1821
1875656,4526,2600.0,1.3149999999992525,2097,0.192,75.8,0.0121,1.1854
1877753,4527,2900.0,-1.3850000000004432,2097,0.191,75.8,0.0131,1.1814
1879849,4528,2500.0,1.3199999999991752,2096,0.1901,75.8,0.0133,1.18
1881942,4529,2200.0,-1.3650000000005158,2093,0.1891,75.7,0.0127,1.1935
1884041,4530,2300.0,1.304999999999219,2099,0.1882,75.7,0.0141,1.1846
1886135,4531,2700.0,1.3299999999992282,2094,0.1872,75.7,0.0135,1.1873
1888230,4532,2500.0,-1.3750000000004623,2095,0.1863,75.7,0.0123,1.1862
1890323,4533,2400.0,1.3349999999991011,2093,0.1854,75.7,0.0138,1.1908
1892415,4534,2100.0,1.3399999999991543,2092,0.1844,75.7,0.0129,1.2042
1894514,4535,2200.0,1.3049999999992812,2099,0.1835,75.7,0.0129,1.2031
1896607,4536,900.0,1.33499999999899,2093,0.1825,75.7,0.0137,1.2022
1898704,4537,2200.0,1.3149999999991806,2097,0.1816,75.7,0.014,1.2031
1900802,4538,1700.0,-1.3900000000006365,2098,0.1806,74.5,0.0123,1.2046
1902898,4539,1400.0,-1.3800000000002681,2096,0.1797,74.5,0.0126,1.1994
1904996,4540,2400.0,-1.3900000000006867,2098,0.1788,74.5,0.0134,1.2016
1907089,4541,2700.0,-1.3650000000007747,2093,0.1778,74.5,0.0131,1.1991
1909188,4542,2000.0,1.3049999999988309,2099,0.1769,74.5,0.0123,1.2042
1911285,4543,2000.0,1.3149999999987987,2097,0.1759,74.5,0.0132,1.1987
1913378,4544,1700.0,1.3349999999990265,2093,0.175,74.5,0.0142,1.1997
1915471,4545,1600.0,1.3349999999990665,2093,0.174,74.5,0.0116,1.2067
1916010,4546,1400.0,3.9050000000000153,539,0.1738,74.5,0.0133,1.1957
1918106,4547,2400.0,-1.3800000000004018,2096,0.1729,74.5,0.0129,1.2019
1920203,4548,1000.0,-1.3850000000005824,2097,0.1719,74.4,0.0134,1.205
1922301,4549,1600.0,1.309999999999194,2098,0.171,74.4,0.0128,1.2093
1924395,4550,1200.0,-1.3700000000007497,2094,0.17,74.4,0.014,1.2049
1926493,4551,1800.0,1.3099999999987624,2098,0.1691,74.4,0.013,1.201
1928590,4552,1600.0,1.314999999998979,2097,0.1681,74.4,0.0127,1.2043
1930689,4553,1700.0,1.3049999999992643,2099,0.1672,74.4,0.0137,1.2136
1932786,4554,2300.0,1.3149999999988573,2097,0.1662,74.4,0.0132,1.2214
1934882,4555,2500.0,1.3199999999989647,2096,0.1653,74.4,0.0136,1.2238
1936974,4556,1000.0,1.3399999999988337,2092,0.1644,74.4,0.0151,1.2239
1939070,4557,1300.0,1.3199999999988519,2096,0.1634,74.4,0.0133,1.2217
1941162,4558,1300.0,-1.3600000000004075,2092,0.1625,74.4,0.0129,1.2262
1943258,4559,1400.0,-1.380000000000801,2096,0.1615,74.3,0.0139,1.2233
1945350,4560,2400.0,1.3399999999989323,2092,0.1606,74.3,0.0125,1.2261
1947445,4561,2400.0,1.3249999999987185,2095,0.1596,74.3,0.0136,1.2213
1949540,4562,3700.0,1.3249999999991457,2095,0.1587,74.3,0.0134,1.2269
1951638,4563,2100.0,1.3099999999993592,2098,0.1578,74.3,0.0134,1.2297
1953732,4564,1900.0,1.3299999999989334,2094,0.1568,74.3,0.014,1.2306
1955829,4565,1400.0,1.3149999999991984,2097,0.1559,74.3,0.0136,1.2277
1957927,4566,2000.0,1.3099999999992393,2098,0.1549,74.3,0.0135,1.2332
1960022,4567,2200.0,1.3249999999991395,2095,0.154,74.3,0.0129,1.2273
1962116,4568,1400.0,1.3299999999991057,2094,0.153,74.2,0.0125,1.2361
1964209,4569,2500.0,1.3349999999990754,2093,0.1521,74.2,0.0141,1.2368
1966302,4570,2300.0,1.334999999999102,2093,0.1512,74.2,0.0138,1.2347
1968397,4571,1100.0,-1.3750000000003846,2095,0.1502,74.2,0.0128,1.2337
1970494,4572,1000.0,1.314999999998875,2097,0.1493,74.2,0.0137,1.2376
1972591,4573,1500.0,1.314999999998851,2097,0.1483,74.2,0.0134,1.2428
1974689,4574,1500.0,-1.3900000000002954,2098,0.1474,74.2,0.013,1.2403
1976788,4575,2100.0,1.3049999999988984,2099,0.1464,74.2,0.0132,1.2428
1978883,4576,1300.0,1.3249999999989726,2095,0.1455,74.2,0.0135,1.2441
1980981,4577,1100.0,0.6099999999993102,2098,0.1446,74.1,0.0131,1.2504
1983078,4578,2800.0,1.3149999999988928,2097,0.1436,74.1,0.0136,1.254
1985171,4579,1700.0,1.3349999999987574,2093,0.1427,74.1,0.0139,1.253
1987263,4580,2700.0,2.139999999999069,2092,0.1417,74.1,0.012,1.2537
1987636,4581,200.0,-8.064999999999985,373,0.1416,74.1,0.0113,1.2458
1989735,4582,1100.0,1.7049999999989973,2099,0.1406,74.1,0.014,1.254
1991829,4583,1400.0,1.7299999999989364,2094,0.1397,74.1,0.0129,1.2537
1993926,4584,600.0,2.9149999999992593,2097,0.1387,74.1,0.0138,1.2461
1994185,4585,0.0,-8.194999999999991,259,0.1386,74.1,0.0101,1.2528
1996280,4586,800.0,3.624999999998953,2095,0.1377,74.1,0.0137,1.2471
1998072,4587,2800.0,5.239999999998923,1792,0.1369,74.1,0.0133,1.2481
2000018,4588,1500.0,4.069999999999004,1946,0.136,72.9,0.0132,1.2524
2002111,4589,1600.0,2.4349999999988663,2093,0.1351,72.9,0.0139,1.253
2004209,4590,1400.0,2.1099999999990446,2098,0.1341,72.9,0.0134,1.2453
2005558,4591,1400.0,5.854999999999442,1349,0.1335,72.9,0.014,1.248
2006630,4592,1800.0,6.83999999999953,1072,0.133,72.9,0.0132,1.2506
2008728,4593,1200.0,2.1099999999991814,2098,0.1321,72.9,0.0128,1.25
2010451,4594,1400.0,5.18499999999901,1723,0.1313,72.9,0.0128,1.2551
2011115,4595,2000.0,9.579999999999856,664,0.131,72.9,0.015,1.256
2011654,4596,1600.0,9.504999999999932,539,0.1308,72.9,0.0152,1.2595
2011949,4597,0.0,-7.674999999999993,295,0.1306,72.9,0.014,1.2552
2014044,4598,900.0,3.3249999999990063,2095,0.1297,72.8,0.0135,1.2576
2014960,4599,2200.0,8.019999999999616,916,0.1293,72.8,0.0139,1.2558
2016718,4600,2000.0,5.309999999999003,1758,0.1285,72.8,0.0142,1.255
2016989,4601,0.0,-8.254999999999994,271,0.1284,72.8,0.0127,1.2647
2018713,4602,1900.0,3.479999999999147,1724,0.1276,72.8,0.0133,1.2563
2020486,4603,1100.0,3.734999999999056,1773,0.1268,72.8,0.0126,1.2636
2020788,4604,0.0,-7.7099999999999955,302,0.1266,72.8,0.0158,1.28
2021273,4605,1900.0,9.774999999999952,485,0.1264,72.8,0.0149,1.2702
2022264,4606,1900.0,6.844999999999568,991,0.126,72.8,0.0141,1.2741
2024359,4607,1600.0,0.22499999999956888,2095,0.125,72.8,0.0144,1.2701
2025627,4608,800.0,5.459999999999364,1268,0.1245,72.8,0.0127,1.2719
2027722,4609,1300.0,3.7249999999986976,2095,0.1235,72.8,0.014,1.2737
2029814,4610,1000.0,2.9399999999989204,2092,0.1226,72.8,0.0141,1.2694
2030350,4611,1700.0,9.919999999999941,536,0.1223,72.8,0.0133,1.2744
2031915,4612,1700.0,5.174999999999117,1565,0.1216,72.7,0.0142,1.2807
2033011,4613,900.0,5.219999999999495,1096,0.1211,72.7,0.014,1.283
2033881,4614,2400.0,9.049999999999653,870,0.1208,72.7,0.0129,1.2721
2034542,4615,2200.0,11.294999999999863,661,0.1205,72.7,0.0124,1.2733
2036139,4616,1900.0,5.414999999999076,1597,0.1197,72.7,0.0135,1.2761
2037381,4617,2000.0,7.189999999999423,1242,0.1192,72.7,0.0134,1.2761
2038134,4618,2300.0,8.83499999999977,753,0.1188,72.7,0.0125,1.2713
